Geography,Segment,Variety,Timeframe,Period,"Current Year Week Ending","Units Prior Year","Units Current Year","Unit Variance","Dollars Prior Year","Dollars Current Year","Dollar Variance","ASP Prior Year","ASP Current Year","ASP Variance"
Baltimore/Washington,Avocados,Hass,"Last 04 Wks",3,"2020-03-22 00:00:00",3690431.44,4201972.26,0.138612742,4938752.07,6269704.83,0.269491715,1.338258725,1.492086204,0.114945994
Baltimore/Washington,Avocados,Hass,"Last 04 Wks",4,"2020-04-19 00:00:00",3726850.51,4723289.11,0.267367471,5201033.21,6829373.23,0.313080104,1.395557239,1.445893544,0.036068965
Baltimore/Washington,Avocados,Hass,"Last 04 Wks",5,"2020-05-17 00:00:00",3847170.02,5277054.17,0.371671681,5762710.27,7288092.21,0.264698706,1.497908912,1.381091036,-0.077987303
Baltimore/Washington,Avocados,Hass,"Last 04 Wks",6,"2020-06-14 00:00:00",3419890.03,4844922.72,0.416689624,5523356.68,6894007.53,0.248155413,1.615068505,1.422934468,-0.118963398
Baltimore/Washington,Avocados,Hass,"Last 04 Wks",7,"2020-07-12 00:00:00",3271253.43,4458967.66,0.363076187,5362348.39,6359886.26,0.186026307,1.639233552,1.426313609,-0.129889937
Baltimore/Washington,Avocados,Hass,"Last 04 Wks",8,"2020-08-09 00:00:00",3186090.76,4446254.38,0.395520313,5062686.53,5618085.83,0.109704462,1.588996330,1.263554748,-0.204809524
Baltimore/Washington,Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",3394605.70,4085213.31,0.203442660,5181163.21,5178459.40,-0.000521853,1.526293086,1.267610527,-0.169484198
Baltimore/Washington,Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",3119578.15,3967948.28,0.271950274,4789247.75,4819730.06,0.006364737,1.535222878,1.214665542,-0.208801823
Baltimore/Washington,Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",3002485.53,3767323.21,0.254734843,4284194.42,4512207.53,0.053221933,1.426882621,1.197722435,-0.160601988
Baltimore/Washington,Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",2788829.47,3444674.22,0.235168466,3822379.87,4348992.23,0.137770807,1.370603658,1.262526427,-0.078853745
Baltimore/Washington,Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",2847004.76,3566279.00,0.252642444,3831215.34,4274103.93,0.115600025,1.345700365,1.198477162,-0.109402663
Birmingham/Montgomery,Avocados,Hass,"Last 04 Wks",1,"2020-01-26 00:00:00",1361050.76,1330301.08,-0.022592602,1372211.33,1215218.64,-0.114408535,1.008199964,0.913491431,-0.093938243
Birmingham/Montgomery,Avocados,Hass,"Last 04 Wks",2,"2020-02-23 00:00:00",1322780.68,1311648.04,-0.008416094,1253719.21,1240945.79,-0.010188418,0.947790685,0.946096635,-0.001787367
Birmingham/Montgomery,Avocados,Hass,"Last 04 Wks",3,"2020-03-22 00:00:00",1274087.53,1335486.90,0.048190857,1238804.94,1416593.73,0.143516371,0.972307568,1.060732036,0.090942898
Birmingham/Montgomery,Avocados,Hass,"Last 04 Wks",4,"2020-04-19 00:00:00",1258223.17,1399271.92,0.112101540,1329913.04,1525045.84,0.146725981,1.056977072,1.089885255,0.031134244
Birmingham/Montgomery,Avocados,Hass,"Last 04 Wks",5,"2020-05-17 00:00:00",1211974.42,1581218.28,0.304663082,1502950.43,1731579.01,0.152119842,1.240084285,1.095091698,-0.116921558
Birmingham/Montgomery,Avocados,Hass,"Last 04 Wks",6,"2020-06-14 00:00:00",1148484.83,1557444.59,0.356086348,1421933.67,1722796.12,0.211586839,1.238095303,1.106168480,-0.106556274
Birmingham/Montgomery,Avocados,Hass,"Last 04 Wks",7,"2020-07-12 00:00:00",1050251.15,1478197.49,0.407470478,1475914.37,1538689.04,0.042532733,1.405296591,1.040922505,-0.259286252
Birmingham/Montgomery,Avocados,Hass,"Last 04 Wks",8,"2020-08-09 00:00:00",994536.66,1503875.50,0.512136813,1338345.50,1398032.59,0.044597671,1.345697497,0.929619899,-0.309191032
Birmingham/Montgomery,Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",1091348.91,1463784.99,0.341262150,1263600.38,1335746.52,0.057095692,1.157833549,0.912529185,-0.211864964
Birmingham/Montgomery,Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",1157814.73,1389619.74,0.200209071,1268199.26,1241279.67,-0.021226624,1.095338683,0.893251323,-0.184497602
Birmingham/Montgomery,Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",1069678.78,1318940.52,0.233024852,1073810.63,1121544.27,0.044452567,1.003862702,0.850337262,-0.152934699
Birmingham/Montgomery,Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",938407.57,1195621.71,0.274096403,882416.30,956804.89,0.084301019,0.940333733,0.800257204,-0.148964697
Birmingham/Montgomery,Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",953400.39,1171053.87,0.228291792,848947.44,910157.30,0.072100886,0.890441675,0.777212154,-0.127161076
Boise,Avocados,Hass,"Last 04 Wks",1,"2020-01-26 00:00:00",451900.46,495396.89,0.096252237,550085.60,541339.62,-0.015899305,1.217271623,1.092739253,-0.102304505
Boise,Avocados,Hass,"Last 04 Wks",2,"2020-02-23 00:00:00",462706.22,514428.59,0.111782302,528127.38,545660.88,0.033199378,1.141388100,1.060712581,-0.070681935
Boise,Avocados,Hass,"Last 04 Wks",3,"2020-03-22 00:00:00",436365.09,502584.37,0.151752007,523137.45,648834.97,0.240276293,1.198852658,1.290997127,0.076860545
Boise,Avocados,Hass,"Last 04 Wks",4,"2020-04-19 00:00:00",431077.21,470739.39,0.092007156,593932.38,690541.53,0.162660169,1.377786569,1.466929549,0.064700137
Boise,Avocados,Hass,"Last 04 Wks",5,"2020-05-17 00:00:00",422116.06,538149.61,0.274885402,664179.92,749576.92,0.128575102,1.573453309,1.392878314,-0.114763491
Boise,Avocados,Hass,"Last 04 Wks",6,"2020-06-14 00:00:00",411099.16,537556.91,0.307608852,624446.11,730122.59,0.169232348,1.518967118,1.358223819,-0.105824080
Boise,Avocados,Hass,"Last 04 Wks",7,"2020-07-12 00:00:00",361195.08,542160.34,0.501018087,651334.39,682079.55,0.047203335,1.803275935,1.258077161,-0.302337964
Boise,Avocados,Hass,"Last 04 Wks",8,"2020-08-09 00:00:00",339626.34,540970.06,0.592838951,633058.92,659164.45,0.041237120,1.863986553,1.218486018,-0.346301068
Boise,Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",365975.31,503791.02,0.376571071,605669.96,620704.93,0.024823709,1.654947604,1.232068273,-0.255524302
Boise,Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",349102.61,498438.37,0.427770399,529707.04,584564.77,0.103562403,1.517339096,1.172792473,-0.227072922
Boise,Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",355902.01,468409.33,0.316118790,471852.19,540376.70,0.145224536,1.325792409,1.153642063,-0.129847135
Boise,Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",329007.30,432858.85,0.315651222,429125.74,490663.96,0.143403706,1.304304631,1.133542632,-0.130921868
Boise,Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",397345.22,442336.19,0.113228915,434431.71,466522.67,0.073868828,1.093335682,1.054678954,-0.035356687
Boston,Avocados,Hass,"Last 04 Wks",1,"2020-01-26 00:00:00",2610272.75,2593711.03,-0.006344823,3596262.08,3456022.78,-0.038995851,1.377734216,1.332462537,-0.032859516
Boston,Avocados,Hass,"Last 04 Wks",2,"2020-02-23 00:00:00",2856549.81,2702874.86,-0.053797401,3362672.63,3657003.49,0.087528848,1.177179763,1.353005110,0.149361510
Boston,Avocados,Hass,"Last 04 Wks",3,"2020-03-22 00:00:00",2726882.67,2695277.08,-0.011590374,3600778.06,4244923.59,0.178890652,1.320474145,1.574948873,0.192714661
Boston,Avocados,Hass,"Last 04 Wks",4,"2020-04-19 00:00:00",2732639.91,2974541.22,0.088522939,3648823.29,4840672.74,0.326639400,1.335274099,1.627367845,0.218751900
Boston,Avocados,Hass,"Last 04 Wks",5,"2020-05-17 00:00:00",2416533.32,3278047.61,0.356508340,4003321.00,5257885.27,0.313380883,1.656638029,1.603968552,-0.031792990
Boston,Avocados,Hass,"Last 04 Wks",6,"2020-06-14 00:00:00",2442066.68,3511722.99,0.438012737,3983426.60,5279607.01,0.325393322,1.631170282,1.503423539,-0.078316007
Boston,Avocados,Hass,"Last 04 Wks",7,"2020-07-12 00:00:00",2272189.38,3033361.92,0.334995198,3706568.18,4690642.70,0.265494784,1.631276076,1.546351154,-0.052060422
Boston,Avocados,Hass,"Last 04 Wks",8,"2020-08-09 00:00:00",2034422.07,2961720.03,0.455804117,3451923.11,4320421.85,0.251598517,1.696758586,1.458754310,-0.140269970
Boston,Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",2140581.89,2896742.70,0.353250119,3422277.37,4010849.76,0.171982667,1.598760315,1.384606845,-0.133949703
Boston,Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",2211634.51,2654760.03,0.200361097,3435579.13,3769074.60,0.097071108,1.553411791,1.419742108,-0.086049097
Boston,Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",2035824.10,2634372.31,0.294007824,3015564.75,3574931.61,0.185493237,1.481250148,1.357033552,-0.083859297
Boston,Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",2064142.29,2394641.43,0.160114517,2885037.38,3337147.06,0.156708433,1.397693073,1.393589461,-0.002935990
Boston,Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",1944168.39,2514100.74,0.293149684,2703981.82,3379976.24,0.249999618,1.390816677,1.344407639,-0.033368192
Buffalo/Rochester,Avocados,Hass,"Last 04 Wks",1,"2020-01-26 00:00:00",762328.28,801072.90,0.050824056,947736.20,888240.73,-0.062776399,1.243212698,1.108813864,-0.108106066
Buffalo/Rochester,Avocados,Hass,"Last 04 Wks",2,"2020-02-23 00:00:00",743101.16,792793.89,0.066872092,912735.21,897427.61,-0.016771124,1.228278541,1.131980992,-0.078400417
Buffalo/Rochester,Avocados,Hass,"Last 04 Wks",3,"2020-03-22 00:00:00",776103.28,819907.49,0.056441222,928474.58,1072265.91,0.154868357,1.196328645,1.307788893,0.093168585
Buffalo/Rochester,Avocados,Hass,"Last 04 Wks",4,"2020-04-19 00:00:00",736363.07,871235.53,0.183160275,981763.10,1115987.49,0.136717697,1.333259562,1.280925138,-0.039252990
Buffalo/Rochester,Avocados,Hass,"Last 04 Wks",5,"2020-05-17 00:00:00",707745.73,1022027.93,0.444060890,1053285.64,1270903.38,0.206608483,1.488226054,1.243511402,-0.164433791
Buffalo/Rochester,Avocados,Hass,"Last 04 Wks",6,"2020-06-14 00:00:00",684946.93,1084689.79,0.583611445,962737.14,1251193.09,0.299620672,1.405564583,1.153503149,-0.179331094
Buffalo/Rochester,Avocados,Hass,"Last 04 Wks",7,"2020-07-12 00:00:00",645694.21,970366.83,0.502827216,942036.15,1111721.40,0.180126053,1.458950901,1.145671272,-0.214729385
Buffalo/Rochester,Avocados,Hass,"Last 04 Wks",8,"2020-08-09 00:00:00",616915.63,927865.70,0.504039869,922516.49,1002560.35,0.086766854,1.495368985,1.080501575,-0.277434809
Buffalo/Rochester,Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",609611.77,860921.35,0.412245288,871936.56,910578.75,0.044317653,1.430314517,1.057679364,-0.260526722
Buffalo/Rochester,Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",602614.68,779376.19,0.293324279,855732.09,846515.50,-0.010770414,1.420031940,1.086144929,-0.235126409
Buffalo/Rochester,Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",575340.10,781300.07,0.357979501,766954.46,842270.39,0.098201297,1.333045372,1.078037006,-0.191297589
Buffalo/Rochester,Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",570484.32,713899.58,0.251392119,691536.16,774979.80,0.120664173,1.212191352,1.085558554,-0.104466013
Buffalo/Rochester,Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",597240.95,739006.74,0.237367826,694179.89,768319.35,0.106801499,1.162311273,1.039664869,-0.105519413
Charlotte,Avocados,Hass,"Last 04 Wks",1,"2020-01-26 00:00:00",1340929.60,1308795.98,-0.023963692,1485483.84,1474738.21,-0.007233754,1.107801509,1.126789995,0.017140693
Charlotte,Avocados,Hass,"Last 04 Wks",2,"2020-02-23 00:00:00",1322288.92,1385547.37,0.047840110,1430686.30,1482178.89,0.035991532,1.081977071,1.069742485,-0.011307620
Charlotte,Avocados,Hass,"Last 04 Wks",3,"2020-03-22 00:00:00",1336874.47,1427044.57,0.067448438,1449802.31,1743361.76,0.202482393,1.084471537,1.221658941,0.126501618
Charlotte,Avocados,Hass,"Last 04 Wks",4,"2020-04-19 00:00:00",1259004.89,1493920.82,0.186588577,1521795.18,2007523.45,0.319181108,1.208728573,1.343795085,0.111742632
Charlotte,Avocados,Hass,"Last 04 Wks",5,"2020-05-17 00:00:00",1304135.37,1785654.70,0.369224960,1756849.66,2124284.49,0.209144154,1.347137500,1.189639016,-0.116913444
Charlotte,Avocados,Hass,"Last 04 Wks",6,"2020-06-14 00:00:00",1148312.46,1617880.39,0.408920001,1687973.57,2067479.71,0.224829432,1.469960164,1.277894040,-0.130660768
Charlotte,Avocados,Hass,"Last 04 Wks",7,"2020-07-12 00:00:00",1022511.45,1463377.98,0.431160488,1711746.17,1883634.01,0.100416665,1.674060640,1.287182144,-0.231101841
Charlotte,Avocados,Hass,"Last 04 Wks",8,"2020-08-09 00:00:00",989039.86,1556733.58,0.573984671,1633314.38,1703495.94,0.042968797,1.651414109,1.094275833,-0.337370423
Charlotte,Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",1091508.03,1437820.67,0.317279064,1581998.85,1711030.87,0.081562647,1.449369876,1.190016879,-0.178941898
Charlotte,Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",1044455.34,1499176.80,0.435367072,1474502.77,1620483.95,0.099003663,1.411743248,1.080915837,-0.234339645
Charlotte,Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",1024539.90,1330180.74,0.298320093,1291440.08,1509507.27,0.168855837,1.260507354,1.134813661,-0.099716747
Charlotte,Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",920676.91,1231348.20,0.337437905,1147186.97,1391783.86,0.213214493,1.246025565,1.130292680,-0.092881629
Charlotte,Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",989961.55,1321689.82,0.335092074,1142452.33,1313281.02,0.149528064,1.154037077,0.993637842,-0.138989673
Chicago,Avocados,Hass,"Last 04 Wks",1,"2020-01-26 00:00:00",3288303.26,3147840.55,-0.042715864,4459306.63,4215271.69,-0.054724862,1.356111731,1.339099496,-0.012544863
Chicago,Avocados,Hass,"Last 04 Wks",2,"2020-02-23 00:00:00",3689381.26,3665821.30,-0.006385884,3936955.78,4182720.23,0.062424996,1.067104617,1.141004944,0.069253122
Chicago,Avocados,Hass,"Last 04 Wks",3,"2020-03-22 00:00:00",3116565.26,3125439.91,0.002847575,3974672.72,4937357.06,0.242204682,1.275337555,1.579731876,0.238677455
Chicago,Avocados,Hass,"Last 04 Wks",4,"2020-04-19 00:00:00",2971757.13,3306047.41,0.112489100,4407161.53,5531940.15,0.255216110,1.483015382,1.673279134,0.128295199
Chicago,Avocados,Hass,"Last 04 Wks",5,"2020-05-17 00:00:00",2749693.98,4601201.50,0.673350392,4779181.67,6261915.51,0.310248480,1.738077656,1.360930512,-0.216990963
Chicago,Avocados,Hass,"Last 04 Wks",6,"2020-06-14 00:00:00",3088064.80,4405017.34,0.426465319,5159569.11,5898258.20,0.143168756,1.670809856,1.338986373,-0.198600386
Chicago,Avocados,Hass,"Last 04 Wks",7,"2020-07-12 00:00:00",2640942.48,4401571.12,0.666666790,5040528.27,5412201.10,0.073736880,1.908609639,1.229606645,-0.355757919
Chicago,Avocados,Hass,"Last 04 Wks",8,"2020-08-09 00:00:00",2387698.35,4125076.91,0.727637374,4648677.53,5082849.26,0.093396827,1.946928320,1.232182909,-0.367114394
Chicago,Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",2811350.31,3697618.43,0.315246421,4362730.01,4627045.12,0.060584795,1.551827249,1.251358193,-0.193622748
Chicago,Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",2787715.47,3517923.46,0.261937774,3950690.32,4323132.24,0.094272618,1.417178460,1.228887522,-0.132863251
Chicago,Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",2617517.08,3944336.67,0.506900071,3632237.59,4435876.58,0.221251770,1.387665288,1.124619158,-0.189560215
Chicago,Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",2995852.29,3258239.30,0.087583427,3527000.69,3982289.12,0.129086573,1.177294588,1.222221192,0.038160885
Chicago,Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",3630138.37,3752113.60,0.033600712,3628248.65,3909642.31,0.077556333,0.999479436,1.041983993,0.042526694
Cincinnati/Dayton,Avocados,Hass,"Last 04 Wks",1,"2020-01-26 00:00:00",1349556.82,1362916.33,0.009899182,1381953.25,1218930.51,-0.117965452,1.024005239,0.894354619,-0.126611286
Cincinnati/Dayton,Avocados,Hass,"Last 04 Wks",2,"2020-02-23 00:00:00",1315903.91,1334862.10,0.014406972,1278581.38,1322865.46,0.034635326,0.971637342,0.991012824,0.019941063
Cincinnati/Dayton,Avocados,Hass,"Last 04 Wks",3,"2020-03-22 00:00:00",1342069.43,1375629.76,0.025006405,1335997.78,1607917.74,0.203533240,0.995475908,1.168859374,0.174171433
Cincinnati/Dayton,Avocados,Hass,"Last 04 Wks",4,"2020-04-19 00:00:00",1324824.88,1389879.74,0.049104499,1278622.25,1499482.86,0.172733282,0.965125481,1.078857991,0.117842200
Cincinnati/Dayton,Avocados,Hass,"Last 04 Wks",5,"2020-05-17 00:00:00",1169457.21,1562052.03,0.335706870,1582463.21,1907806.68,0.205593068,1.353160421,1.221346434,-0.097411944
Cincinnati/Dayton,Avocados,Hass,"Last 04 Wks",6,"2020-06-14 00:00:00",1229729.53,1499676.02,0.219516960,1538189.42,1764262.30,0.146973371,1.250835556,1.176428965,-0.059485510
Cincinnati/Dayton,Avocados,Hass,"Last 04 Wks",7,"2020-07-12 00:00:00",1000088.50,1471540.57,0.471410356,1680231.61,1546768.49,-0.079431380,1.680082927,1.051121881,-0.374363096
Cincinnati/Dayton,Avocados,Hass,"Last 04 Wks",8,"2020-08-09 00:00:00",908586.62,1453340.38,0.599561714,1561399.41,1441196.05,-0.076984373,1.718492620,0.991643854,-0.422957165
Cincinnati/Dayton,Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",1171288.52,1411554.95,0.205130012,1430670.72,1308212.90,-0.085594690,1.221450302,0.926788505,-0.241239285
Cincinnati/Dayton,Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",1144556.51,1288207.26,0.125507784,1401926.19,1227790.80,-0.124211528,1.224864113,0.953100356,-0.221872577
Cincinnati/Dayton,Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",1025749.09,1182815.32,0.153123438,1116189.21,1216815.66,0.090151783,1.088169827,1.028745266,-0.054609639
Cincinnati/Dayton,Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",999385.08,1081890.70,0.082556390,1024007.81,1077256.78,0.052000551,1.024637878,0.995716825,-0.028225633
Cincinnati/Dayton,Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",964823.50,1067505.59,0.106425776,995931.29,1036228.28,0.040461623,1.032241942,0.970700566,-0.059619139
Columbus,Avocados,Hass,"Last 04 Wks",1,"2020-01-26 00:00:00",1073702.93,1064425.69,-0.008640420,1042341.15,897514.73,-0.138943402,0.970791010,0.843191533,-0.131438668
Columbus,Avocados,Hass,"Last 04 Wks",2,"2020-02-23 00:00:00",1044935.31,1080310.99,0.033854416,984013.08,944550.70,-0.040103507,0.941697604,0.874332220,-0.071536110
Columbus,Avocados,Hass,"Last 04 Wks",3,"2020-03-22 00:00:00",1062973.63,1119978.43,0.053627670,1007876.98,1213029.70,0.203549362,0.948167436,1.083083091,0.142290960
Columbus,Avocados,Hass,"Last 04 Wks",4,"2020-04-19 00:00:00",1041206.34,1091093.89,0.047913226,1012009.47,1219844.24,0.205368404,0.971958612,1.118001159,0.150255932
Columbus,Avocados,Hass,"Last 04 Wks",5,"2020-05-17 00:00:00",934957.82,1252498.49,0.339631009,1144187.05,1417637.87,0.238991356,1.223784677,1.131847968,-0.075124906
Columbus,Avocados,Hass,"Last 04 Wks",6,"2020-06-14 00:00:00",974040.73,1206664.49,0.238823436,1125805.78,1268884.01,0.127089623,1.155809751,1.051563232,-0.090193493
Columbus,Avocados,Hass,"Last 04 Wks",7,"2020-07-12 00:00:00",777900.83,1190268.29,0.530102870,1183751.95,1172511.87,-0.009495299,1.521726045,0.985082004,-0.352654831
Columbus,Avocados,Hass,"Last 04 Wks",8,"2020-08-09 00:00:00",717935.08,1171915.80,0.632342309,1146223.99,1074033.86,-0.062980820,1.596556599,0.916476984,-0.425966493
Columbus,Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",927557.35,1127538.30,0.215599554,1049235.62,987361.89,-0.058970291,1.131181404,0.875679252,-0.225871952
Columbus,Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",892321.79,1052016.86,0.178965785,1037436.41,924951.11,-0.108426211,1.162625877,0.879216998,-0.243766189
Columbus,Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",842998.31,1000134.93,0.186402062,846472.77,932234.04,0.101316045,1.004121557,0.932108277,-0.071717691
Columbus,Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",721395.13,918262.53,0.272898143,743092.79,829661.60,0.116497979,1.030077351,0.903512419,-0.122869347
Columbus,Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",762193.33,889360.05,0.166843134,726230.80,809921.72,0.115240105,0.952817057,0.910679221,-0.044224478
"Dallas/Ft. Worth",Avocados,Hass,"Last 04 Wks",1,"2020-01-26 00:00:00",6323393.92,6200220.69,-0.019478974,4836140.38,4524895.81,-0.064358050,0.764801378,0.729795928,-0.045770642
"Dallas/Ft. Worth",Avocados,Hass,"Last 04 Wks",2,"2020-02-23 00:00:00",6448087.72,6800391.54,0.054636947,4736676.44,4977192.60,0.050777410,0.734586229,0.731897946,-0.003659588
"Dallas/Ft. Worth",Avocados,Hass,"Last 04 Wks",3,"2020-03-22 00:00:00",6390683.84,6762297.76,0.058149321,4611286.99,6274815.65,0.360751490,0.721563937,0.927911764,0.285973032
"Dallas/Ft. Worth",Avocados,Hass,"Last 04 Wks",4,"2020-04-19 00:00:00",6273508.43,6734266.54,0.073445045,5358008.97,6399985.74,0.194470891,0.854068983,0.950361217,0.112745265
"Dallas/Ft. Worth",Avocados,Hass,"Last 04 Wks",5,"2020-05-17 00:00:00",5751611.87,7255955.20,0.261551606,5823550.67,6693853.55,0.149445404,1.012507588,0.922532371,-0.088863746
"Dallas/Ft. Worth",Avocados,Hass,"Last 04 Wks",6,"2020-06-14 00:00:00",5495701.29,7710403.80,0.402988154,5716853.66,6368961.24,0.114067566,1.040240974,0.826021750,-0.205932308
"Dallas/Ft. Worth",Avocados,Hass,"Last 04 Wks",7,"2020-07-12 00:00:00",5118256.23,7188601.60,0.404502096,6137723.88,5862055.64,-0.044913756,1.199182614,0.815465368,-0.319982329
"Dallas/Ft. Worth",Avocados,Hass,"Last 04 Wks",8,"2020-08-09 00:00:00",4746367.76,6842282.63,0.441582906,5710955.50,5506672.92,-0.035770298,1.203226507,0.804800564,-0.331131288
"Dallas/Ft. Worth",Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",5587919.48,7136757.20,0.277176098,5674793.67,5546529.82,-0.022602380,1.015546785,0.777177879,-0.234719768
"Dallas/Ft. Worth",Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",5334050.89,6478660.66,0.214585462,5351574.09,4915008.24,-0.081577092,1.003285158,0.758645729,-0.243838381
"Dallas/Ft. Worth",Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",5404246.90,6215188.61,0.150056377,4651025.30,4683279.85,0.006934933,0.860624132,0.753521759,-0.124447328
"Dallas/Ft. Worth",Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",5060286.64,5981792.66,0.182105498,3986399.18,4160470.32,0.043666257,0.787781299,0.695522321,-0.117112425
"Dallas/Ft. Worth",Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",5215537.49,5821497.43,0.116183603,3886465.93,4030203.61,0.036984162,0.745170740,0.692296727,-0.070955568
Denver,Avocados,Hass,"Last 04 Wks",1,"2020-01-26 00:00:00",3908840.70,4110325.86,0.051546013,4467588.50,4173641.38,-0.065795478,1.142944633,1.015404015,-0.111589498
Denver,Avocados,Hass,"Last 04 Wks",2,"2020-02-23 00:00:00",4030633.21,4222107.65,0.047504802,4272181.95,4604674.54,0.077827348,1.059928235,1.090610407,0.028947405
Denver,Avocados,Hass,"Last 04 Wks",3,"2020-03-22 00:00:00",4123912.74,4570111.04,0.108197802,4238903.99,5289448.35,0.247833959,1.027884015,1.157400401,0.126002919
Denver,Avocados,Hass,"Last 04 Wks",4,"2020-04-19 00:00:00",4051082.77,4329621.61,0.068756639,4404775.30,5449426.02,0.237163226,1.087308145,1.258637939,0.157572436
Denver,Avocados,Hass,"Last 04 Wks",5,"2020-05-17 00:00:00",3705247.79,4944800.18,0.334539674,4790902.36,5946792.82,0.241267797,1.293004580,1.202635619,-0.069890674
Denver,Avocados,Hass,"Last 04 Wks",6,"2020-06-14 00:00:00",3806370.04,4710490.39,0.237528232,4510835.84,5413018.57,0.200003451,1.185075488,1.149141199,-0.030322364
Denver,Avocados,Hass,"Last 04 Wks",7,"2020-07-12 00:00:00",3371420.97,4438543.86,0.316520215,5116309.19,4931323.80,-0.036156023,1.517552758,1.111022884,-0.267885167
Denver,Avocados,Hass,"Last 04 Wks",8,"2020-08-09 00:00:00",2981438.38,4262296.98,0.429610958,4838612.73,4735470.00,-0.021316590,1.622912201,1.111013621,-0.315419762
Denver,Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",3275741.26,4176830.35,0.275079447,4881377.87,4758953.66,-0.025079847,1.490159781,1.139369634,-0.235404386
Denver,Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",3371331.45,4214290.84,0.250037531,4506945.46,4435044.24,-0.015953427,1.336844367,1.052382098,-0.212786377
Denver,Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",3248991.59,4057271.02,0.248778558,3921361.04,4159489.80,0.060726047,1.206947122,1.025193972,-0.150589157
Denver,Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",3056395.34,3774669.47,0.235006947,3681408.40,3842683.29,0.043807931,1.204493528,1.018018482,-0.154816146
Denver,Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",3243314.20,3692293.51,0.138432258,3531533.79,3613710.49,0.023269408,1.088865762,0.978717018,-0.101159159
Detroit,Avocados,Hass,"Last 04 Wks",1,"2020-01-26 00:00:00",2030922.73,2131453.86,0.049500221,2160799.70,1972010.26,-0.087370172,1.063949736,0.925194912,-0.130414830
Detroit,Avocados,Hass,"Last 04 Wks",2,"2020-02-23 00:00:00",2094712.99,2244620.87,0.071564880,2142200.19,2009076.20,-0.062143582,1.022670028,0.895062602,-0.124778690
